WEATHER,LOCATION,DATE,TAVG,TMAX,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/18/2008,,66,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/19/2008,,69,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/20/2008,,78,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/21/2008,,81,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/22/2008,,78,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/23/2008,,76,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/24/2008,,77,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/25/2008,,80,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/26/2008,,84,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/27/2008,,81,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/28/2008,,81,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/29/2008,,80,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/30/2008,,72,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/1/2008,,76,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/2/2008,,79,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/3/2008,,75,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/4/2008,,71,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/5/2008,,81,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/6/2008,,82,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/7/2008,,83,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/8/2008,,86,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/9/2008,,81,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/10/2008,,79,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/11/2008,,82,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/12/2008,,87,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/13/2008,,79,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/14/2008,,79,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/15/2008,,82,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/16/2008,,85,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/17/2008,,88,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/18/2008,,89,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/19/2008,,88,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/20/2008,,88,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/21/2008,,86,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/22/2008,,82,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/23/2008,,77,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/24/2008,,79,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/25/2008,,80,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/26/2008,,83,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/27/2008,,81,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/28/2008,,83,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/29/2008,,85,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/30/2008,,80,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/31/2008,,84,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/1/2008,,85,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/2/2008,,82,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/3/2008,,81,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/4/2008,,82,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/5/2008,,81,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/6/2008,,83,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/7/2008,,81,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/8/2008,,76,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/9/2008,,79,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/10/2008,,74,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/11/2008,,74,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/12/2008,,77,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/13/2008,,80,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/14/2008,,75,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/15/2008,,76,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/16/2008,,78,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/17/2008,,81,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/18/2008,,83,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/19/2008,,81,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/20/2008,,82,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/21/2008,,88,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/22/2008,,86,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/23/2008,,86,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/24/2008,,88,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/25/2008,,80,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/26/2008,,81,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/27/2008,,72,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/28/2008,,69,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/29/2008,,80,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/30/2008,,83,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/31/2008,,83,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/1/2008,,84,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/2/2008,,86,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/3/2008,,87,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/4/2008,,88,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/5/2008,,89,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/6/2008,,78,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/7/2008,,78,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/8/2008,,81,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/9/2008,,67,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/10/2008,,72,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/11/2008,,81,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/12/2008,,73,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/13/2008,,78,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/14/2008,,87,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/15/2008,,72,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/16/2008,,69,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/17/2008,,74,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/18/2008,,73,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/19/2008,,75,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/20/2008,,76,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/21/2008,,79,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/22/2008,,69,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/23/2008,,75,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/24/2008,,77,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/25/2008,,71,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/26/2008,,68,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/27/2008,,75,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/28/2008,,73,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/29/2008,,72,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/30/2008,,70,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/1/2008,,61,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/2/2008,,54,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/3/2008,,58,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/4/2008,,61,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/5/2008,,64,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/6/2008,,63,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/7/2008,,67,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/8/2008,,62,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/9/2008,,69,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/10/2008,,73,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/11/2008,,77,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/12/2008,,81,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/13/2008,,77,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/14/2008,,76,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/15/2008,,77,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/16/2008,,69,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2008,,51,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2008,,53,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2008,,56,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2008,,63,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2008,,52,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2008,,52,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2008,,58,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2008,,60,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2008,,54,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2008,,63,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2008,,50,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2008,,44,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2008,,39,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2008,,50,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2008,,65,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2008,,67,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2008,,61,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2008,,69,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2008,,67,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2008,,68,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2008,,70,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2008,,72,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2008,,58,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2008,,43,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2008,,38,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2008,,42,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2008,,53,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2008,,58,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2008,,66,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2008,,59,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2008,,37,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2008,,35,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2008,,31,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2008,,30,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2008,,35,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2008,,29,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2008,,27,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2008,,37,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2008,,45,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2008,,37,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2008,,34,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2008,,40,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2008,,40,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2008,,41,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2008,,40,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2008,,40,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2008,,32,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2008,,47,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2008,,48,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2008,,28,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2008,,29,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2008,,28,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2008,,35,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2008,,57,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2008,,55,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2008,,34,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2008,,32,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/13/2008,,27,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/14/2008,,50,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/15/2008,,61,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/16/2008,,33,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/17/2008,,42,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/18/2008,,38,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/19/2008,,53,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/20/2008,,33,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/21/2008,,33,4
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/22/2008,,14,2
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/23/2008,,37,8
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/24/2008,,56,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/25/2008,,37,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/26/2008,,52,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/27/2008,,69,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/28/2008,,65,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/29/2008,,45,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/30/2008,,39,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/31/2008,,45,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/1/2009,,28,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/2/2009,,41,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/3/2009,,34,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/4/2009,,49,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/5/2009,,41,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/6/2009,,37,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/7/2009,,41,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/8/2009,,30,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/9/2009,,25,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/10/2009,,33,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/11/2009,,31,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/12/2009,,28,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/13/2009,,34,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/14/2009,,20,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/15/2009,,19,3
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/16/2009,,6,-7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/17/2009,,23,-7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/18/2009,,32,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/19/2009,,20,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/20/2009,,21,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/21/2009,,20,5
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/22/2009,,37,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/23/2009,,49,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/24/2009,,34,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/25/2009,,17,9
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/26/2009,,21,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/27/2009,,26,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/28/2009,,34,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/29/2009,,25,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/30/2009,,24,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/31/2009,,26,5
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/1/2009,,44,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/2/2009,,38,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/3/2009,,28,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/4/2009,,19,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/5/2009,,16,2
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/6/2009,,39,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/7/2009,,54,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/8/2009,,52,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/9/2009,,48,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/10/2009,,50,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/11/2009,,67,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/12/2009,,52,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/13/2009,,39,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/14/2009,,33,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/15/2009,,31,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/16/2009,,31,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/17/2009,,36,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/19/2009,,48,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/20/2009,,25,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/21/2009,,43,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/22/2009,,31,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/23/2009,,23,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/24/2009,,29,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/25/2009,,51,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/26/2009,,52,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/27/2009,,57,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/28/2009,,34,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/1/2009,,33,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/2/2009,,19,10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2009,,26,5
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2009,,37,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2009,,58,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2009,,71,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2009,,74,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2009,,67,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2009,,60,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2009,,60,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2009,,63,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2009,,33,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2009,,48,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2009,,52,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2009,,58,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2009,,54,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2009,,63,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2009,,74,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2009,,55,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2009,,39,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2009,,47,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2009,,58,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2009,,50,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2009,,54,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2009,,49,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2009,,56,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2009,,60,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2009,,61,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2009,,54,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2009,,48,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2009,,70,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2009,,63,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2009,,69,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2009,,58,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2009,,54,34
