WEATHER,LOCATION,DATE,TMAX,TAVG,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/25/2019,,80,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/26/2019,,83,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/27/2019,,84,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/28/2019,,85,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/29/2019,,87,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/30/2019,,80,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/31/2019,,83,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/1/2019,,84,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/2/2019,,85,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/3/2019,,83,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/4/2019,,84,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/5/2019,,83,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/6/2019,,86,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/7/2019,,81,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/8/2019,,83,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/9/2019,,77,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/10/2019,,79,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/11/2019,,80,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/12/2019,,85,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/13/2019,,72,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/14/2019,,82,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/15/2019,,84,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/16/2019,,83,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/17/2019,,86,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/18/2019,,87,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/19/2019,,87,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/20/2019,,87,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/21/2019,,83,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/22/2019,,81,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/23/2019,,73,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/24/2019,,73,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/25/2019,,74,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/26/2019,,74,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/27/2019,,73,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/28/2019,,79,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/29/2019,,77,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/30/2019,,81,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/31/2019,,76,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/1/2019,,78,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/2/2019,,77,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/3/2019,,80,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/4/2019,,82,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/5/2019,,76,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/6/2019,,77,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/7/2019,,74,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/8/2019,,76,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/9/2019,,79,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/10/2019,,87,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/11/2019,,90,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/12/2019,,86,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/13/2019,,84,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/14/2019,,80,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/15/2019,,82,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/16/2019,,85,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/17/2019,,80,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/18/2019,,77,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/19/2019,,75,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/20/2019,,81,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/21/2019,,87,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/22/2019,,88,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/23/2019,,76,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/24/2019,,73,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/25/2019,,78,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/26/2019,,76,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/27/2019,,81,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/28/2019,,84,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/29/2019,,77,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/30/2019,,79,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/1/2019,,89,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/2/2019,,86,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/3/2019,,89,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/4/2019,,66,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/5/2019,,68,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/6/2019,,69,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/7/2019,,63,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/8/2019,,65,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/9/2019,,68,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/10/2019,,73,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/11/2019,,74,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/12/2019,,62,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/13/2019,,61,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/14/2019,,62,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/15/2019,,67,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/16/2019,,58,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2019,,50,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2019,,56,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2019,,64,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2019,,68,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2019,,73,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2019,,63,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2019,,57,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2019,,68,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2019,,58,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2019,,57,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2019,,63,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2019,,69,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2019,,72,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2019,,63,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2019,,71,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2019,,41,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2019,,49,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2019,,47,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2019,,57,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2019,,51,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2019,,50,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2019,,48,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2019,,36,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2019,,40,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2019,,54,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2019,,63,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2019,,38,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2019,,26,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2019,,43,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2019,,44,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2019,,42,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2019,,47,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2019,,53,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2019,,42,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2019,,44,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2019,,54,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2019,,54,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2019,,44,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2019,,39,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2019,,53,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2019,,58,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2019,,63,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2019,,39,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2019,,38,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2019,,41,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2019,,47,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2019,,37,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2019,,33,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2019,,35,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2019,,39,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2019,,47,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2019,,37,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2019,,50,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2019,,57,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2019,,57,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2019,,28,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2019,,36,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/13/2019,,41,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/14/2019,,41,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/15/2019,,38,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/16/2019,,35,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/17/2019,,33,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/18/2019,,28,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/19/2019,,27,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/20/2019,,36,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/21/2019,,45,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/22/2019,,51,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/23/2019,,54,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/24/2019,,42,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/25/2019,,50,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/26/2019,,62,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/27/2019,,57,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/28/2019,,48,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/29/2019,,58,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/30/2019,,61,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/31/2019,,39,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/1/2020,,38,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/2/2020,,49,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/3/2020,,51,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/4/2020,,50,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/5/2020,,36,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/6/2020,,41,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/7/2020,,37,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/8/2020,,35,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/9/2020,,45,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/10/2020,,57,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/11/2020,,71,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/12/2020,,61,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/13/2020,,50,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/14/2020,,53,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/15/2020,,55,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/16/2020,,51,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/17/2020,,29,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/18/2020,,48,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/19/2020,,37,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/20/2020,,27,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/21/2020,,25,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/22/2020,,36,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/23/2020,,45,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/24/2020,,45,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/25/2020,,43,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/26/2020,,34,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/27/2020,,34,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/28/2020,,34,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/29/2020,,34,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/30/2020,,33,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/31/2020,,41,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/1/2020,,38,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/2/2020,,53,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/3/2020,,63,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/4/2020,,61,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/5/2020,,36,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/6/2020,,45,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/7/2020,,33,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/8/2020,,32,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/9/2020,,40,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/10/2020,,47,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/11/2020,,40,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/12/2020,,37,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/13/2020,,36,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/14/2020,,28,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/15/2020,,35,10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/16/2020,,42,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/17/2020,,48,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/18/2020,,52,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/19/2020,,40,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/20/2020,,30,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/21/2020,,33,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/22/2020,,46,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/23/2020,,53,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/24/2020,,56,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/25/2020,,48,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/26/2020,,51,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/27/2020,,32,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/28/2020,,31,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/29/2020,,32,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/1/2020,,47,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/2/2020,,58,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2020,,57,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2020,,55,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2020,,52,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2020,,43,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2020,,44,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2020,,61,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2020,,67,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2020,,58,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2020,,46,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2020,,65,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2020,,58,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2020,,44,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2020,,50,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2020,,47,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2020,,44,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2020,,57,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2020,,64,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2020,,73,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2020,,39,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2020,,50,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2020,,47,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2020,,46,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2020,,54,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2020,,70,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2020,,59,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2020,,77,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2020,,78,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2020,,57,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2020,,47,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2020,,53,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2020,,58,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2020,,60,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2020,,60,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/5/2020,,68,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/6/2020,,64,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/7/2020,,63,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/8/2020,,71,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/9/2020,,56,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/10/2020,,43,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/11/2020,,54,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/12/2020,,69,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/13/2020,,65,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/14/2020,,45,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/15/2020,,49,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/16/2020,,43,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/17/2020,,48,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/18/2020,,49,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/19/2020,,56,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/20/2020,,60,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/21/2020,,52,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/22/2020,,50,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/23/2020,,63,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/24/2020,,64,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/25/2020,,69,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/26/2020,,53,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/27/2020,,59,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/28/2020,,59,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/29/2020,,75,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/30/2020,,57,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/1/2020,,56,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/2/2020,,70,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/3/2020,,74,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/4/2020,,63,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/5/2020,,50,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/6/2020,,49,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/7/2020,,64,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/8/2020,,51,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/9/2020,,43,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/10/2020,,63,34
